2617,0:3:26,594,SP1,695.4,30.64,-0.01,-0.58
2617,0:3:28,597,SP1,689.8,30.64,-0.01,-0.56
2617,0:3:28,600,SP1,684.7,30.67,-0.03,-0.57
2617,0:3:29,603,SP1,679.2,30.65,0.00,-0.56
2617,0:3:30,606,SP1,673.5,30.65,-0.01,-0.57
2617,0:3:31,609,SP1,668.6,30.65,-0.01,-0.56
2617,0:3:32,611,SP1,662.7,30.66,-0.02,-0.58
2617,0:3:33,614,SP1,657.7,30.66,0.01,-0.57
2617,0:3:34,617,SP1,651.7,30.67,-0.01,-0.60
2617,0:3:35,620,SP1,646.6,30.67,-0.03,-0.56
2617,0:3:36,623,SP1,641.1,30.67,-0.01,-0.56
2617,0:3:37,626,SP1,636.0,30.67,0.01,-0.57
2617,0:3:38,629,SP1,630.5,30.67,-0.02,-0.55
2617,0:3:39,632,SP1,625.0,30.67,0.00,-0.56
2617,0:3:41,635,SP1,620.0,30.67,-0.01,-0.56
2617,0:3:41,638,SP1,614.1,30.68,-0.02,-0.58
2617,0:3:42,641,SP1,608.8,30.68,0.02,-0.60
2617,0:3:43,644,SP1,602.7,30.68,0.01,-0.61
2617,0:3:44,647,SP1,597.2,30.69,-0.02,-0.57
2617,0:3:45,650,SP1,592.3,30.69,-0.01,-0.55
2617,0:3:46,652,SP1,586.6,30.69,-0.02,-0.57
2617,0:3:47,655,SP1,581.9,30.69,-0.02,-0.53
2617,0:3:48,658,SP1,576.0,30.71,0.01,-0.59
2617,0:3:49,661,SP1,570.9,30.71,0.00,-0.57
2617,0:3:51,664,SP1,565.0,30.70,0.24,"-0.60
2617",0:3:51,665,SP2,557.2,35.79,0.04,-0.61
2617,0:3:51,666,SP1,559.5,30.70,-0.02,-0.59
2617,0:3:52,669,SP1,553.5,30.70,-0.06,-0.60
2617,0:3:53,672,SP1,547.8,30.71,-0.03,-0.58
2617,0:3:55,675,SP1,542.5,30.71,-0.01,-0.59
2617,0:3:56,677,SP1,536.6,30.71,0.00,-0.58
2617,0:3:56,680,SP1,531.6,30.71,-0.04,-0.56
2617,0:3:57,682,SP1,525.7,30.71,-0.04,-0.59
2617,0:3:58,685,SP1,519.8,30.72,-0.02,-0.59
2617,0:4:0,688,SP1,514.2,30.72,-0.04,-0.62
2617,0:4:0,691,SP1,508.2,30.72,-0.01,-0.60
2617,0:4:2,694,SP1,502.9,30.73,0.03,-0.60
2617,0:4:3,697,SP1,497.2,30.73,-0.01,-0.61
2617,0:4:4,700,SP1,491.9,30.73,-0.04,-0.57
2617,0:4:5,703,SP1,486.1,30.73,-0.03,-0.60
2617,0:4:7,709,SP1,474.8,30.74,-0.01,-0.61
2617,0:4:9,713,SP1,468.7,30.74,0.02,"-0.63
2617",0:4:9,714,SP2,461.6,35.82,-0.19,-0.63
2617,0:4:10,716,SP1,463.4,30.74,-21<2617,,,SP1,456.9,30.75
2617,0:4:11,719,SP1,451.5,30.75,0.00,-0.63
2617,0:4:12,722,SP1,445.5,30.75,-0.04,-0.61
2617,0:4:13,725,SP1,439.7,30.78,-0.05,-0.55
2617,0:4:14,728,SP1,433.9,30.76,-0.01,-0.65
2617,0:4:16,734,SP1,422.0,30.77,-0.01,-0.61
2617,0:4:17,737,SP1,415.7,30.77,0.01,-0.65
2617,0:4:18,739,SP1,410.1,30.77,0.00,-0.63
2617,0:4:19,742,SP1,404.2,30.77,0.01,-0.63
2617,0:4:20,745,SP1,398.7,30.78,-0.04,-0.63
2617,0:4:21,748,SP1,392.7,30.78,-0.01,-0.60
2617,0:4:22,751,SP1,386.5,30.78,-0.01,-0.60
2617,0:4:23,754,SP1,380.8,30.78,-0.01,-0.62
2617,0:4:24,757,SP1,374.5,30.78,-0.04,-0.65
2617,0:4:25,760,SP1,368.8,30.78,0.03,-0.59
2617,0:4:26,763,SP1,362.3,30.78,-0.01,-0.65
2617,0:4:27,766,SP1,356.1,30.79,-0.04,-0.66
2617,0:4:28,769,SP1,350.4,30.80,0.01,-0.60
2617,0:4:29,772,SP1,343.9,30.80,-0.01,-0.65
2617,0:4:30,775,SP1,338.3,30.80,-0.01,-0.65
2617,0:4:31,778,SP1,331.6,30.80,-0.02,-0.64
2617,0:4:32,780,SP1,325.5,30.80,0.01,-0.71
2617,0:4:33,783,SP1,318.6,30.80,0.02,-0.69
2617,0:4:34,786,SP1,312.5,30.80,0.01,-0.67
